Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,19,000,00000,WEST BENGAL,006476, Puran/Puran Bhasha,6,2,4,0,0,0,6,2,4
C0116,19,000,00000,WEST BENGAL,006489, Rajasthani,10537,5713,4824,1729,1043,686,8808,4670,4138
C0116,19,000,00000,WEST BENGAL,006503, Sadan/Sadri,741528,369418,372110,711065,354150,356915,30463,15268,15195
C0116,19,000,00000,WEST BENGAL,006530, Sirmauri,3,1,2,3,1,2,0,0,0
C0116,19,000,00000,WEST BENGAL,006547, Surgujia,1,0,1,1,0,1,0,0,0
C0116,19,000,00000,WEST BENGAL,006548, Surjapuri,395686,203525,192161,389286,200207,189079,6400,3318,3082
C0116,19,000,00000,WEST BENGAL,006999,6 Others,32156,16947,15209,18216,9440,8776,13940,7507,6433
C0116,19,000,00000,WEST BENGAL,007000,7 KANNADA,2192,1454,738,904,651,253,1288,803,485
C0116,19,000,00000,WEST BENGAL,007002, Badaga,11,7,4,8,5,3,3,2,1
C0116,19,000,00000,WEST BENGAL,007016, Kannada,2020,1354,666,851,619,232,1169,735,434
C0116,19,000,00000,WEST BENGAL,007027, Kuruba/Kurumba,18,8,10,18,8,10,0,0,0
C0116,19,000,00000,WEST BENGAL,007041, Prakritha/Prakritha Bhasha,76,42,34,0,0,0,76,42,34
C0116,19,000,00000,WEST BENGAL,007999,7 Others,67,43,24,27,19,8,40,24,16
C0116,19,000,00000,WEST BENGAL,008000,8 KASHMIRI ,624,443,181,364,274,90,260,169,91
C0116,19,000,00000,WEST BENGAL,008005, Kashmiri,618,442,176,359,273,86,259,169,90
C0116,19,000,00000,WEST BENGAL,008018, Siraji,5,1,4,5,1,4,0,0,0
C0116,19,000,00000,WEST BENGAL,008999,8 Others,1,0,1,0,0,0,1,0,1
C0116,19,000,00000,WEST BENGAL,009000,9 KONKANI,506,228,278,55,35,20,451,193,258
C0116,19,000,00000,WEST BENGAL,009011, Konkani,438,193,245,48,30,18,390,163,227
C0116,19,000,00000,WEST BENGAL,009013, Kudubi/Kudumbi,3,2,1,2,1,1,1,1,0
C0116,19,000,00000,WEST BENGAL,009999,9 Others,65,33,32,5,4,1,60,29,31
C0116,19,000,00000,WEST BENGAL,010000,10 MAITHILI ,29741,16766,12975,8544,4550,3994,21197,12216,8981
C0116,19,000,00000,WEST BENGAL,010008, Maithili,29482,16634,12848,8433,4487,3946,21049,12147,8902
C0116,19,000,00000,WEST BENGAL,010011, Purbi Maithili,7,2,5,7,2,5,0,0,0
C0116,19,000,00000,WEST BENGAL,010013, Thati,208,107,101,60,38,22,148,69,79
C0116,19,000,00000,WEST BENGAL,010014, Tharu,44,23,21,44,23,21,0,0,0
C0116,19,000,00000,WEST BENGAL,011000,11 MALAYALAM,10952,5979,4973,1699,1130,569,9253,4849,4404
C0116,19,000,00000,WEST BENGAL,011016, Malayalam,10949,5977,4972,1698,1129,569,9251,4848,4403
C0116,19,000,00000,WEST BENGAL,011023, Pania,2,1,1,0,0,0,2,1,1
C0116,19,000,00000,WEST BENGAL,011999,11 Others,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,012000,12 MANIPURI ,2010,1197,813,493,361,132,1517,836,681
C0116,19,000,00000,WEST BENGAL,012003, Manipuri,1993,1190,803,484,357,127,1509,833,676
C0116,19,000,00000,WEST BENGAL,012999,12 Others,17,7,10,9,4,5,8,3,5
C0116,19,000,00000,WEST BENGAL,013000,13 MARATHI ,14815,8785,6030,4920,3103,1817,9895,5682,4213
C0116,19,000,00000,WEST BENGAL,013004, Are,2,1,1,0,0,0,2,1,1
C0116,19,000,00000,WEST BENGAL,013060, Koli,6,3,3,2,1,1,4,2,2
C0116,19,000,00000,WEST BENGAL,013071, Marathi,14367,8570,5797,4547,2926,1621,9820,5644,4176
C0116,19,000,00000,WEST BENGAL,013999,13 Others,440,211,229,371,176,195,69,35,34
C0116,19,000,00000,WEST BENGAL,014000,14 NEPALI ,1155375,575171,580204,815337,408499,406838,340038,166672,173366
C0116,19,000,00000,WEST BENGAL,014011, Nepali,1155372,575170,580202,815335,408498,406837,340037,166672,173365
C0116,19,000,00000,WEST BENGAL,014999,14 Others,3,1,2,2,1,1,1,0,1
C0116,19,000,00000,WEST BENGAL,015000,15 ODIA ,162142,88213,73929,35836,13426,22410,126306,74787,51519
C0116,19,000,00000,WEST BENGAL,015006, Bhatri,6,1,5,6,1,5,0,0,0
C0116,19,000,00000,WEST BENGAL,015007, Bhuiya/Bhuyan[Ori],295,151,144,193,99,94,102,52,50
C0116,19,000,00000,WEST BENGAL,015010, Bhumijali,4,2,2,4,2,2,0,0,0
C0116,19,000,00000,WEST BENGAL,015014, Desia,1096,559,537,618,316,302,478,243,235
C0116,19,000,00000,WEST BENGAL,015043, Odia,160199,87213,72986,34995,12999,21996,125204,74214,50990
C0116,19,000,00000,WEST BENGAL,015055, Relli,17,11,6,0,0,0,17,11,6
C0116,19,000,00000,WEST BENGAL,015058, Sambalpuri,6,5,1,1,1,0,5,4,1
C0116,19,000,00000,WEST BENGAL,015999,15 Others,519,271,248,19,8,11,500,263,237
C0116,19,000,00000,WEST BENGAL,016000,16 PUNJABI ,61080,33120,27960,8844,5125,3719,52236,27995,24241
C0116,19,000,00000,WEST BENGAL,016002, Bagri,699,349,350,678,338,340,21,11,10
C0116,19,000,00000,WEST BENGAL,016005, Bhateali,4184,2140,2044,4089,2094,1995,95,46,49
C0116,19,000,00000,WEST BENGAL,016038, Punjabi,55679,30360,25319,3590,2436,1154,52089,27924,24165
C0116,19,000,00000,WEST BENGAL,016999,16 Others,518,271,247,487,257,230,31,14,17
C0116,19,000,00000,WEST BENGAL,017000,17 SANSKRIT ,1200,621,579,1066,540,526,134,81,53
C0116,19,000,00000,WEST BENGAL,017002, Sanskrit,1200,621,579,1066,540,526,134,81,53
C0116,19,000,00000,WEST BENGAL,018000,18 SANTALI ,2429073,1207231,1221842,2283852,1134686,1149166,145221,72545,72676
C0116,19,000,00000,WEST BENGAL,018010, Karmali,454,239,215,445,233,212,9,6,3
C0116,19,000,00000,WEST BENGAL,018011, Mahili,5653,2771,2882,4461,2180,2281,1192,591,601
C0116,19,000,00000,WEST BENGAL,018040, Santali,2421666,1203574,1218092,2277912,1131759,1146153,143754,71815,71939
C0116,19,000,00000,WEST BENGAL,018999,18 Others,1300,647,653,1034,514,520,266,133,133
C0116,19,000,00000,WEST BENGAL,019000,19 SINDHI,7828,3897,3931,2571,1287,1284,5257,2610,2647
C0116,19,000,00000,WEST BENGAL,019002, Bhatia,1697,843,854,1692,840,852,5,3,2
C0116,19,000,00000,WEST BENGAL,019008, Kachchhi,123,66,57,10,7,3,113,59,54
C0116,19,000,00000,WEST BENGAL,019014, Sindhi,6004,2985,3019,866,438,428,5138,2547,2591
C0116,19,000,00000,WEST BENGAL,019999,19 Others,4,3,1,3,2,1,1,1,0
C0116,19,000,00000,WEST BENGAL,020000,20 TAMIL ,15930,8960,6970,1935,1465,470,13995,7495,6500
C0116,19,000,00000,WEST BENGAL,020009, Kaikadi,5,3,2,0,0,0,5,3,2
C0116,19,000,00000,WEST BENGAL,020015, Korava,11,4,7,2,1,1,9,3,6
C0116,19,000,00000,WEST BENGAL,020027, Tamil,15809,8902,6907,1841,1416,425,13968,7486,6482
C0116,19,000,00000,WEST BENGAL,020999,20 Others,105,51,54,92,48,44,13,3,10
C0116,19,000,00000,WEST BENGAL,021000,21 TELUGU ,88352,45088,43264,3926,2418,1508,84426,42670,41756
C0116,19,000,00000,WEST BENGAL,021046, Telugu,88023,44919,43104,3748,2328,1420,84275,42591,41684
C0116,19,000,00000,WEST BENGAL,021999,21 Others,329,169,160,178,90,88,151,79,72
C0116,19,000,00000,WEST BENGAL,022000,22 URDU,1663519,881862,781657,331765,171952,159813,1331754,709910,621844
C0116,19,000,00000,WEST BENGAL,022015, Urdu,1661941,881014,780927,330436,171252,159184,1331505,709762,621743
C0116,19,000,00000,WEST BENGAL,022016, Bhansari,18,8,10,0,0,0,18,8,10
C0116,19,000,00000,WEST BENGAL,022999,22 Others,1560,840,720,1329,700,629,231,140,91
C0116,19,000,00000,WEST BENGAL,023000,23 ADI ,527,275,252,517,269,248,10,6,4
C0116,19,000,00000,WEST BENGAL,023003, Adi,496,257,239,495,256,239,1,1,0
C0116,19,000,00000,WEST BENGAL,023006, Adi Gallong/Gallong,21,14,7,13,9,4,8,5,3
C0116,19,000,00000,WEST BENGAL,023999,23 Others,10,4,6,9,4,5,1,0,1
C0116,19,000,00000,WEST BENGAL,024000,24 AFGHANI/KABULI/PASHTO ,118,97,21,25,16,9,93,81,12
C0116,19,000,00000,WEST BENGAL,024001, Afghani/Kabuli/Pashto,99,82,17,22,13,9,77,69,8
C0116,19,000,00000,WEST BENGAL,024999,24 Others,19,15,4,3,3,0,16,12,4
C0116,19,000,00000,WEST BENGAL,025000,25 ANAL ,14,12,2,2,2,0,12,10,2
C0116,19,000,00000,WEST BENGAL,025001, Anal,12,10,2,0,0,0,12,10,2
C0116,19,000,00000,WEST BENGAL,025999,25 Others,2,2,0,2,2,0,0,0,0
C0116,19,000,00000,WEST BENGAL,026000,26 ANGAMI ,89,83,6,73,72,1,16,11,5
C0116,19,000,00000,WEST BENGAL,026002, Angami,27,22,5,15,14,1,12,8,4
C0116,19,000,00000,WEST BENGAL,026999,26 Others,62,61,1,58,58,0,4,3,1
C0116,19,000,00000,WEST BENGAL,027000,27 AO ,192,158,34,141,120,21,51,38,13
C0116,19,000,00000,WEST BENGAL,027001, Ao,153,127,26,113,96,17,40,31,9
C0116,19,000,00000,WEST BENGAL,027999,27 Others,39,31,8,28,24,4,11,7,4
C0116,19,000,00000,WEST BENGAL,028000,28 ARABIC/ARBI ,4479,2334,2145,3293,1721,1572,1186,613,573
C0116,19,000,00000,WEST BENGAL,028001, Arabic/Arbi,4478,2333,2145,3292,1720,1572,1186,613,573
C0116,19,000,00000,WEST BENGAL,028999,28 Others,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,029000,29 BALTI ,5,3,2,5,3,2,0,0,0
C0116,19,000,00000,WEST BENGAL,029002, Balti,5,3,2,5,3,2,0,0,0
C0116,19,000,00000,WEST BENGAL,030000,30 BHILI/BHILODI ,689,369,320,528,287,241,161,82,79
C0116,19,000,00000,WEST BENGAL,030002, Baori,496,264,232,385,204,181,111,60,51
C0116,19,000,00000,WEST BENGAL,030011, Chodhari,14,8,6,11,6,5,3,2,1
C0116,19,000,00000,WEST BENGAL,030015, Dhodia,10,5,5,0,0,0,10,5,5
C0116,19,000,00000,WEST BENGAL,030020, Gamti/Gavit,6,1,5,1,0,1,5,1,4
C0116,19,000,00000,WEST BENGAL,030021, Garasia,9,5,4,8,4,4,1,1,0
C0116,19,000,00000,WEST BENGAL,030035, Kokna/Kokni/Kukna,40,20,20,25,14,11,15,6,9
C0116,19,000,00000,WEST BENGAL,030066, Paradhi,3,1,2,3,1,2,0,0,0
C0116,19,000,00000,WEST BENGAL,030073, Tadavi,8,2,6,0,0,0,8,2,6
C0116,19,000,00000,WEST BENGAL,030076, Vasava,5,2,3,5,2,3,0,0,0
C0116,19,000,00000,WEST BENGAL,030999,30 Others,98,61,37,90,56,34,8,5,3
C0116,19,000,00000,WEST BENGAL,031000,31 BHOTIA ,4293,2164,2129,1873,926,947,2420,1238,1182
C0116,19,000,00000,WEST BENGAL,031001, Bhotia,4250,2140,2110,1855,916,939,2395,1224,1171
C0116,19,000,00000,WEST BENGAL,031999,31 Others,43,24,19,18,10,8,25,14,11
C0116,19,000,00000,WEST BENGAL,032000,32 BHUMIJ ,6977,3578,3399,6907,3539,3368,70,39,31
