Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,30,000,00000,GOA,010013, Thati,57,46,11,9,8,1,48,38,10
C0116,30,000,00000,GOA,011000,11 MALAYALAM,12983,7153,5830,1778,959,819,11205,6194,5011
C0116,30,000,00000,GOA,011016, Malayalam,12975,7146,5829,1778,959,819,11197,6187,5010
C0116,30,000,00000,GOA,011999,11 Others,8,7,1,0,0,0,8,7,1
C0116,30,000,00000,GOA,012000,12 MANIPURI ,367,285,82,124,105,19,243,180,63
C0116,30,000,00000,GOA,012003, Manipuri,364,283,81,122,103,19,242,180,62
C0116,30,000,00000,GOA,012999,12 Others,3,2,1,2,2,0,1,0,1
C0116,30,000,00000,GOA,013000,13 MARATHI ,158787,81908,76879,71708,36696,35012,87079,45212,41867
C0116,30,000,00000,GOA,013071, Marathi,158757,81890,76867,71696,36688,35008,87061,45202,41859
C0116,30,000,00000,GOA,013999,13 Others,30,18,12,12,8,4,18,10,8
C0116,30,000,00000,GOA,014000,14 NEPALI ,2600,1685,915,618,425,193,1982,1260,722
C0116,30,000,00000,GOA,014011, Nepali,2600,1685,915,618,425,193,1982,1260,722
C0116,30,000,00000,GOA,015000,15 ODIA ,5558,4108,1450,1344,1013,331,4214,3095,1119
C0116,30,000,00000,GOA,015007, Bhuiya/Bhuyan[Ori],20,9,11,5,3,2,15,6,9
C0116,30,000,00000,GOA,015043, Odia,5514,4084,1430,1337,1008,329,4177,3076,1101
C0116,30,000,00000,GOA,015999,15 Others,24,15,9,2,2,0,22,13,9
C0116,30,000,00000,GOA,016000,16 PUNJABI ,1959,1136,823,318,196,122,1641,940,701
C0116,30,000,00000,GOA,016005, Bhateali,9,3,6,0,0,0,9,3,6
C0116,30,000,00000,GOA,016038, Punjabi,1930,1123,807,303,187,116,1627,936,691
C0116,30,000,00000,GOA,016999,16 Others,20,10,10,15,9,6,5,1,4
C0116,30,000,00000,GOA,017000,17 SANSKRIT ,1055,625,430,385,210,175,670,415,255
C0116,30,000,00000,GOA,017002, Sanskrit,1055,625,430,385,210,175,670,415,255
C0116,30,000,00000,GOA,018000,18 SANTALI ,103,69,34,57,30,27,46,39,7
C0116,30,000,00000,GOA,018040, Santali,103,69,34,57,30,27,46,39,7
C0116,30,000,00000,GOA,019000,19 SINDHI,656,341,315,85,45,40,571,296,275
C0116,30,000,00000,GOA,019008, Kachchhi,135,63,72,1,0,1,134,63,71
C0116,30,000,00000,GOA,019014, Sindhi,444,223,221,51,26,25,393,197,196
C0116,30,000,00000,GOA,019999,19 Others,77,55,22,33,19,14,44,36,8
C0116,30,000,00000,GOA,020000,20 TAMIL ,6947,3931,3016,1284,655,629,5663,3276,2387
C0116,30,000,00000,GOA,020006, Irula/Irular Mozhi,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,020009, Kaikadi,3,2,1,0,0,0,3,2,1
C0116,30,000,00000,GOA,020015, Korava,3,2,1,0,0,0,3,2,1
C0116,30,000,00000,GOA,020027, Tamil,6939,3926,3013,1284,655,629,5655,3271,2384
C0116,30,000,00000,GOA,020999,20 Others,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,021000,21 TELUGU ,11116,6099,5017,2323,1177,1146,8793,4922,3871
C0116,30,000,00000,GOA,021046, Telugu,10954,6007,4947,2221,1133,1088,8733,4874,3859
C0116,30,000,00000,GOA,021048, Vadari,123,58,65,102,44,58,21,14,7
C0116,30,000,00000,GOA,021999,21 Others,39,34,5,0,0,0,39,34,5
C0116,30,000,00000,GOA,022000,22 URDU,41242,21239,20003,5163,2707,2456,36079,18532,17547
C0116,30,000,00000,GOA,022015, Urdu,41145,21176,19969,5145,2698,2447,36000,18478,17522
C0116,30,000,00000,GOA,022999,22 Others,97,63,34,18,9,9,79,54,25
C0116,30,000,00000,GOA,023000,23 ADI ,10,7,3,7,4,3,3,3,0
C0116,30,000,00000,GOA,023003, Adi,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,023006, Adi Gallong/Gallong,4,1,3,4,1,3,0,0,0
C0116,30,000,00000,GOA,023040, Talgalo,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,023999,23 Others,3,3,0,3,3,0,0,0,0
C0116,30,000,00000,GOA,024000,24 AFGHANI/KABULI/PASHTO ,14,14,0,0,0,0,14,14,0
C0116,30,000,00000,GOA,024001, Afghani/Kabuli/Pashto,11,11,0,0,0,0,11,11,0
C0116,30,000,00000,GOA,024999,24 Others,3,3,0,0,0,0,3,3,0
C0116,30,000,00000,GOA,025000,25 ANAL ,4,1,3,0,0,0,4,1,3
C0116,30,000,00000,GOA,025999,25 Others,4,1,3,0,0,0,4,1,3
