Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,10,000,00000,BIHAR,008999,8 Others,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,009000,9 KONKANI,23,12,11,6,1,5,17,11,6
C0116,10,000,00000,BIHAR,009011, Konkani,3,2,1,1,1,0,2,1,1
C0116,10,000,00000,BIHAR,009016, Malwani,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,009999,9 Others,19,10,9,4,0,4,15,10,5
C0116,10,000,00000,BIHAR,010000,10 MAITHILI ,13063042,6816827,6246215,12395984,6463469,5932515,667058,353358,313700
C0116,10,000,00000,BIHAR,010008, Maithili,12918324,6741890,6176434,12263376,6394870,5868506,654948,347020,307928
C0116,10,000,00000,BIHAR,010011, Purbi Maithili,5,1,4,5,1,4,0,0,0
C0116,10,000,00000,BIHAR,010013, Thati,144675,74919,69756,132565,68581,63984,12110,6338,5772
C0116,10,000,00000,BIHAR,010014, Tharu,38,17,21,38,17,21,0,0,0
C0116,10,000,00000,BIHAR,011000,11 MALAYALAM,1220,680,540,202,132,70,1018,548,470
C0116,10,000,00000,BIHAR,011016, Malayalam,1207,673,534,202,132,70,1005,541,464
C0116,10,000,00000,BIHAR,011999,11 Others,13,7,6,0,0,0,13,7,6
C0116,10,000,00000,BIHAR,012000,12 MANIPURI ,238,208,30,157,145,12,81,63,18
C0116,10,000,00000,BIHAR,012003, Manipuri,231,206,25,150,143,7,81,63,18
C0116,10,000,00000,BIHAR,012999,12 Others,7,2,5,7,2,5,0,0,0
C0116,10,000,00000,BIHAR,013000,13 MARATHI ,1975,1152,823,1164,641,523,811,511,300
C0116,10,000,00000,BIHAR,013004, Are,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,013060, Koli,128,64,64,128,64,64,0,0,0
C0116,10,000,00000,BIHAR,013071, Marathi,1768,1047,721,965,540,425,803,507,296
C0116,10,000,00000,BIHAR,013999,13 Others,78,40,38,70,36,34,8,4,4
C0116,10,000,00000,BIHAR,014000,14 NEPALI ,5727,2613,3114,3840,1678,2162,1887,935,952
C0116,10,000,00000,BIHAR,014011, Nepali,5715,2606,3109,3838,1676,2162,1877,930,947
