Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,006489, Rajasthani,15662,8715,6947,3184,1861,1323,12478,6854,5624
C0116,28,000,00000,ANDHRA PRADESH,006503, Sadan/Sadri,56,28,28,18,8,10,38,20,18
C0116,28,000,00000,ANDHRA PRADESH,006530, Sirmauri,5,5,0,5,5,0,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,006541, Sugali,170896,87032,83864,154333,78755,75578,16563,8277,8286
C0116,28,000,00000,ANDHRA PRADESH,006547, Surgujia,1,1,0,0,0,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,006548, Surjapuri,1,0,1,0,0,0,1,0,1
C0116,28,000,00000,ANDHRA PRADESH,006999,6 Others,36517,19119,17398,28435,14639,13796,8082,4480,3602
C0116,28,000,00000,ANDHRA PRADESH,007000,7 KANNADA,534144,260573,273571,399952,193288,206664,134192,67285,66907
C0116,28,000,00000,ANDHRA PRADESH,007002, Badaga,662,313,349,626,300,326,36,13,23
C0116,28,000,00000,ANDHRA PRADESH,007016, Kannada,532937,259988,272949,399006,192834,206172,133931,67154,66777
C0116,28,000,00000,ANDHRA PRADESH,007027, Kuruba/Kurumba,55,25,30,55,25,30,0,0,0
C0116,28,000,00000,ANDHRA PRADESH,007041, Prakritha/Prakritha Bhasha,19,11,8,0,0,0,19,11,8
C0116,28,000,00000,ANDHRA PRADESH,007999,7 Others,471,236,235,265,129,136,206,107,99
C0116,28,000,00000,ANDHRA PRADESH,008000,8 KASHMIRI ,576,352,224,27,17,10,549,335,214
C0116,28,000,00000,ANDHRA PRADESH,008005, Kashmiri,567,345,222,27,17,10,540,328,212
C0116,28,000,00000,ANDHRA PRADESH,008010, Kishtwari,2,1,1,0,0,0,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,008019, Dardi,7,6,1,0,0,0,7,6,1
C0116,28,000,00000,ANDHRA PRADESH,009000,9 KONKANI,2729,1274,1455,155,58,97,2574,1216,1358
C0116,28,000,00000,ANDHRA PRADESH,009011, Konkani,2650,1234,1416,124,46,78,2526,1188,1338
C0116,28,000,00000,ANDHRA PRADESH,009013, Kudubi/Kudumbi,7,3,4,0,0,0,7,3,4
C0116,28,000,00000,ANDHRA PRADESH,009016, Malwani,2,1,1,0,0,0,2,1,1
C0116,28,000,00000,ANDHRA PRADESH,009028, Gorboli/Goru/Gorwani,46,23,23,21,8,13,25,15,10
C0116,28,000,00000,ANDHRA PRADESH,009999,9 Others,24,13,11,10,4,6,14,9,5
C0116,28,000,00000,ANDHRA PRADESH,010000,10 MAITHILI ,2827,1532,1295,1642,857,785,1185,675,510
C0116,28,000,00000,ANDHRA PRADESH,010008, Maithili,2817,1526,1291,1638,855,783,1179,671,508
C0116,28,000,00000,ANDHRA PRADESH,010013, Thati,10,6,4,4,2,2,6,4,2
C0116,28,000,00000,ANDHRA PRADESH,011000,11 MALAYALAM,61147,29666,31481,8407,3829,4578,52740,25837,26903
C0116,28,000,00000,ANDHRA PRADESH,011016, Malayalam,61108,29648,31460,8378,3814,4564,52730,25834,26896
C0116,28,000,00000,ANDHRA PRADESH,011026, Yerava,14,6,8,10,4,6,4,2,2
C0116,28,000,00000,ANDHRA PRADESH,011999,11 Others,25,12,13,19,11,8,6,1,5
C0116,28,000,00000,ANDHRA PRADESH,012000,12 MANIPURI ,1356,698,658,241,165,76,1115,533,582
