Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,34,000,00000,PUDUCHERRY,010000,10 MAITHILI ,14,10,4,0,0,0,14,10,4
C0116,34,000,00000,PUDUCHERRY,010008, Maithili,14,10,4,0,0,0,14,10,4
C0116,34,000,00000,PUDUCHERRY,011000,11 MALAYALAM,47973,21997,25976,346,162,184,47627,21835,25792
C0116,34,000,00000,PUDUCHERRY,011016, Malayalam,47973,21997,25976,346,162,184,47627,21835,25792
C0116,34,000,00000,PUDUCHERRY,012000,12 MANIPURI ,21,9,12,0,0,0,21,9,12
C0116,34,000,00000,PUDUCHERRY,012003, Manipuri,21,9,12,0,0,0,21,9,12
C0116,34,000,00000,PUDUCHERRY,013000,13 MARATHI ,890,450,440,48,23,25,842,427,415
C0116,34,000,00000,PUDUCHERRY,013071, Marathi,882,446,436,48,23,25,834,423,411
C0116,34,000,00000,PUDUCHERRY,013999,13 Others,8,4,4,0,0,0,8,4,4
C0116,34,000,00000,PUDUCHERRY,014000,14 NEPALI ,431,242,189,102,56,46,329,186,143
C0116,34,000,00000,PUDUCHERRY,014011, Nepali,431,242,189,102,56,46,329,186,143
C0116,34,000,00000,PUDUCHERRY,015000,15 ODIA ,1910,1072,838,470,284,186,1440,788,652
C0116,34,000,00000,PUDUCHERRY,015043, Odia,1910,1072,838,470,284,186,1440,788,652
C0116,34,000,00000,PUDUCHERRY,016000,16 PUNJABI ,121,64,57,6,4,2,115,60,55
C0116,34,000,00000,PUDUCHERRY,016038, Punjabi,121,64,57,6,4,2,115,60,55
C0116,34,000,00000,PUDUCHERRY,017000,17 SANSKRIT ,7,2,5,0,0,0,7,2,5
C0116,34,000,00000,PUDUCHERRY,017002, Sanskrit,7,2,5,0,0,0,7,2,5
C0116,34,000,00000,PUDUCHERRY,019000,19 SINDHI,94,44,50,0,0,0,94,44,50
C0116,34,000,00000,PUDUCHERRY,019008, Kachchhi,9,3,6,0,0,0,9,3,6
C0116,34,000,00000,PUDUCHERRY,019014, Sindhi,85,41,44,0,0,0,85,41,44
C0116,34,000,00000,PUDUCHERRY,020000,20 TAMIL ,1100976,541447,559529,389837,192191,197646,711139,349256,361883
C0116,34,000,00000,PUDUCHERRY,020027, Tamil,1100976,541447,559529,389837,192191,197646,711139,349256,361883
C0116,34,000,00000,PUDUCHERRY,021000,21 TELUGU ,74347,36539,37808,2520,1233,1287,71827,35306,36521
C0116,34,000,00000,PUDUCHERRY,021046, Telugu,74347,36539,37808,2520,1233,1287,71827,35306,36521
C0116,34,000,00000,PUDUCHERRY,022000,22 URDU,8627,4124,4503,600,270,330,8027,3854,4173
C0116,34,000,00000,PUDUCHERRY,022015, Urdu,8626,4124,4502,599,270,329,8027,3854,4173
C0116,34,000,00000,PUDUCHERRY,022999,22 Others,1,0,1,1,0,1,0,0,0
C0116,34,000,00000,PUDUCHERRY,023000,23 ADI ,5,3,2,0,0,0,5,3,2
C0116,34,000,00000,PUDUCHERRY,023003, Adi,5,3,2,0,0,0,5,3,2
C0116,34,000,00000,PUDUCHERRY,028000,28 ARABIC/ARBI ,49,27,22,8,6,2,41,21,20
C0116,34,000,00000,PUDUCHERRY,028001, Arabic/Arbi,49,27,22,8,6,2,41,21,20
C0116,34,000,00000,PUDUCHERRY,031000,31 BHOTIA ,4,4,0,0,0,0,4,4,0
C0116,34,000,00000,PUDUCHERRY,031999,31 Others,4,4,0,0,0,0,4,4,0
C0116,34,000,00000,PUDUCHERRY,037000,37 COORGI/KODAGU ,4,1,3,1,0,1,3,1,2
C0116,34,000,00000,PUDUCHERRY,037001, Coorgi/Kodagu,4,1,3,1,0,1,3,1,2
C0116,34,000,00000,PUDUCHERRY,040000,40 ENGLISH ,518,247,271,15,6,9,503,241,262
C0116,34,000,00000,PUDUCHERRY,040001, English,518,247,271,15,6,9,503,241,262
C0116,34,000,00000,PUDUCHERRY,055000,55 KHASI ,6,2,4,1,0,1,5,2,3
C0116,34,000,00000,PUDUCHERRY,055007, Khasi,6,2,4,1,0,1,5,2,3
C0116,34,000,00000,PUDUCHERRY,066000,66 KONYAK ,1,0,1,1,0,1,0,0,0
C0116,34,000,00000,PUDUCHERRY,066001, Konyak,1,0,1,1,0,1,0,0,0
C0116,34,000,00000,PUDUCHERRY,071000,71 KUKI,5,2,3,0,0,0,5,2,3
C0116,34,000,00000,PUDUCHERRY,071008, Kuki,5,2,3,0,0,0,5,2,3
C0116,34,000,00000,PUDUCHERRY,072000,72 KURUKH/ORAON ,12,7,5,3,2,1,9,5,4
C0116,34,000,00000,PUDUCHERRY,072024, Kurukh/Oraon,12,7,5,3,2,1,9,5,4
C0116,34,000,00000,PUDUCHERRY,075000,75 LAHNDA ,1,0,1,0,0,0,1,0,1
C0116,34,000,00000,PUDUCHERRY,075999,75 Others ,1,0,1,0,0,0,1,0,1
C0116,34,000,00000,PUDUCHERRY,082000,82 LUSHAI/MIZO ,2,2,0,0,0,0,2,2,0
C0116,34,000,00000,PUDUCHERRY,082005, Lushai/Mizo,2,2,0,0,0,0,2,2,0
C0116,34,000,00000,PUDUCHERRY,085000,85 MARAM,2,1,1,0,0,0,2,1,1
C0116,34,000,00000,PUDUCHERRY,085001, Maram ,2,1,1,0,0,0,2,1,1
C0116,34,000,00000,PUDUCHERRY,091000,91 MUNDA,16,7,9,3,0,3,13,7,6
C0116,34,000,00000,PUDUCHERRY,091009, Munda,16,7,9,3,0,3,13,7,6
C0116,34,000,00000,PUDUCHERRY,092000,92 MUNDARI ,3,1,2,0,0,0,3,1,2
C0116,34,000,00000,PUDUCHERRY,092005, Mundari,3,1,2,0,0,0,3,1,2
C0116,34,000,00000,PUDUCHERRY,094000,94 NISSI/DAFLA ,4,3,1,0,0,0,4,3,1
C0116,34,000,00000,PUDUCHERRY,094001, Apatani,4,3,1,0,0,0,4,3,1
C0116,34,000,00000,PUDUCHERRY,106000,106 SAVARA,8,4,4,0,0,0,8,4,4
C0116,34,000,00000,PUDUCHERRY,106004, Savara,8,4,4,0,0,0,8,4,4
C0116,34,000,00000,PUDUCHERRY,115000,115 TIBETAN ,10,6,4,0,0,0,10,6,4
C0116,34,000,00000,PUDUCHERRY,115008, Tibetan,10,6,4,0,0,0,10,6,4
C0116,34,000,00000,PUDUCHERRY,117000,117 TULU ,33,18,15,2,1,1,31,17,14
C0116,34,000,00000,PUDUCHERRY,117009, Tulu,33,18,15,2,1,1,31,17,14
C0116,34,000,00000,PUDUCHERRY,124000,124 OTHERS,416,201,215,52,30,22,364,171,193
C0116,34,634,00000,Yanam,002000,2 BENGALI ,7,5,2,0,0,0,7,5,2
