Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,02,024,00112,Baijnath,011000,11 MALAYALAM,42,30,12,42,30,12,0,0,0
C0116,02,024,00112,Baijnath,011016, Malayalam,42,30,12,42,30,12,0,0,0
C0116,02,024,00112,Baijnath,012000,12 MANIPURI ,4,4,0,4,4,0,0,0,0
C0116,02,024,00112,Baijnath,012003, Manipuri,4,4,0,4,4,0,0,0,0
C0116,02,024,00112,Baijnath,013000,13 MARATHI ,118,86,32,118,86,32,0,0,0
C0116,02,024,00112,Baijnath,013071, Marathi,118,86,32,118,86,32,0,0,0
C0116,02,024,00112,Baijnath,014000,14 NEPALI ,574,414,160,574,414,160,0,0,0
C0116,02,024,00112,Baijnath,014011, Nepali,574,414,160,574,414,160,0,0,0
C0116,02,024,00112,Baijnath,015000,15 ODIA ,66,41,25,66,41,25,0,0,0
C0116,02,024,00112,Baijnath,015043, Odia,66,41,25,66,41,25,0,0,0
C0116,02,024,00112,Baijnath,016000,16 PUNJABI ,636,334,302,636,334,302,0,0,0
C0116,02,024,00112,Baijnath,016038, Punjabi,634,334,300,634,334,300,0,0,0
C0116,02,024,00112,Baijnath,016999,16 Others,2,0,2,2,0,2,0,0,0
C0116,02,024,00112,Baijnath,017000,17 SANSKRIT ,12,11,1,12,11,1,0,0,0
C0116,02,024,00112,Baijnath,017002, Sanskrit,12,11,1,12,11,1,0,0,0
C0116,02,024,00112,Baijnath,020000,20 TAMIL ,82,65,17,82,65,17,0,0,0
C0116,02,024,00112,Baijnath,020027, Tamil,82,65,17,82,65,17,0,0,0
C0116,02,024,00112,Baijnath,021000,21 TELUGU ,56,49,7,56,49,7,0,0,0
C0116,02,024,00112,Baijnath,021046, Telugu,56,49,7,56,49,7,0,0,0
C0116,02,024,00112,Baijnath,022000,22 URDU,8,6,2,8,6,2,0,0,0
C0116,02,024,00112,Baijnath,022015, Urdu,8,6,2,8,6,2,0,0,0
C0116,02,024,00112,Baijnath,031000,31 BHOTIA ,4,4,0,4,4,0,0,0,0
C0116,02,024,00112,Baijnath,031999,31 Others,4,4,0,4,4,0,0,0,0
C0116,02,024,00112,Baijnath,040000,40 ENGLISH ,14,7,7,14,7,7,0,0,0
C0116,02,024,00112,Baijnath,040001, English,14,7,7,14,7,7,0,0,0
C0116,02,024,00112,Baijnath,053000,53 KHANDESHI,8,3,5,8,3,5,0,0,0
C0116,02,024,00112,Baijnath,053005, Gujari,8,3,5,8,3,5,0,0,0
C0116,02,024,00112,Baijnath,059000,59 KINNAURI ,87,69,18,87,69,18,0,0,0
C0116,02,024,00112,Baijnath,059003, Kinnauri,87,69,18,87,69,18,0,0,0
C0116,02,024,00112,Baijnath,073000,73 LADAKHI ,17,17,0,17,17,0,0,0,0
C0116,02,024,00112,Baijnath,073003, Ladakhi,17,17,0,17,17,0,0,0,0
C0116,02,024,00112,Baijnath,074000,74 LAHAULI ,17,11,6,17,11,6,0,0,0
C0116,02,024,00112,Baijnath,074002, Lahauli,17,11,6,17,11,6,0,0,0
C0116,02,024,00112,Baijnath,082000,82 LUSHAI/MIZO ,11,4,7,11,4,7,0,0,0
C0116,02,024,00112,Baijnath,082005, Lushai/Mizo,11,4,7,11,4,7,0,0,0
C0116,02,024,00112,Baijnath,090000,90 MONPA ,2,2,0,2,2,0,0,0,0
C0116,02,024,00112,Baijnath,090003, Monpa,2,2,0,2,2,0,0,0,0
C0116,02,024,00112,Baijnath,092000,92 MUNDARI ,9,8,1,9,8,1,0,0,0
C0116,02,024,00112,Baijnath,092005, Mundari,9,8,1,9,8,1,0,0,0
C0116,02,024,00112,Baijnath,096000,96 PAITE,16,9,7,16,9,7,0,0,0
C0116,02,024,00112,Baijnath,096999,96 Others ,16,9,7,16,9,7,0,0,0
C0116,02,024,00112,Baijnath,108000,108 SHERPA ,48,48,0,48,48,0,0,0,0
C0116,02,024,00112,Baijnath,108001, Sherpa,48,48,0,48,48,0,0,0,0
C0116,02,024,00112,Baijnath,111000,111 TAMANG ,95,64,31,95,64,31,0,0,0
C0116,02,024,00112,Baijnath,111001, Tamang,95,64,31,95,64,31,0,0,0
C0116,02,024,00112,Baijnath,115000,115 TIBETAN ,1794,1070,724,1794,1070,724,0,0,0
C0116,02,024,00112,Baijnath,115008, Tibetan,1728,1015,713,1728,1015,713,0,0,0
C0116,02,024,00112,Baijnath,115999,115 Others,66,55,11,66,55,11,0,0,0
C0116,02,024,00112,Baijnath,124000,124 OTHERS,416,402,14,416,402,14,0,0,0
C0116,02,024,00113,Multhan,006000,6 HINDI ,7606,3918,3688,7606,3918,3688,0,0,0
C0116,02,024,00113,Multhan,006240, Hindi,11,7,4,11,7,4,0,0,0
C0116,02,024,00113,Multhan,006291, Kangri,3,3,0,3,3,0,0,0,0
C0116,02,024,00113,Multhan,006439, Pahari,7592,3908,3684,7592,3908,3684,0,0,0
C0116,02,024,00113,Multhan,014000,14 NEPALI ,6,3,3,6,3,3,0,0,0
C0116,02,024,00113,Multhan,014011, Nepali,6,3,3,6,3,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,001000,1 ASSAMESE,20,17,3,20,17,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,001002, Assamese,20,17,3,20,17,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,002000,2 BENGALI ,88,85,3,88,85,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,002007, Bengali,88,85,3,88,85,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,004000,4 DOGRI ,73,71,2,73,71,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,004001, Dogri,73,71,2,73,71,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,005000,5 GUJARATI,8374,4180,4194,8374,4180,4194,0,0,0
C0116,02,025,00000,Lahul & Spiti,005018, Gujarati,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,005052, Pattani,8371,4177,4194,8371,4177,4194,0,0,0
C0116,02,025,00000,Lahul & Spiti,005999,5 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006000,6 HINDI ,2379,1754,625,2379,1754,625,0,0,0
C0116,02,025,00000,Lahul & Spiti,006030, Awadhi,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006096, Bharmauri/Gaddi,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006102, Bhojpuri,29,28,1,29,28,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,006123, Brajbhasha,7,5,2,7,5,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,006133, Chambeali/Chamrali,8,7,1,8,7,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,006149, Churahi,8,3,5,8,3,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,006173, Dhundhari,1,0,1,1,0,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,006195, Garhwali,30,28,2,30,28,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,006207, Gojri/Gujjari/Gujar,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006235, Haryanvi,18,16,2,18,16,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,006240, Hindi,903,795,108,903,795,108,0,0,0
C0116,02,025,00000,Lahul & Spiti,006265, Jaunpuri/Jaunsari,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006291, Kangri,70,53,17,70,53,17,0,0,0
C0116,02,025,00000,Lahul & Spiti,006320, Khortha/Khotta,158,154,4,158,154,4,0,0,0
C0116,02,025,00000,Lahul & Spiti,006336, Kulvi,83,34,49,83,34,49,0,0,0
C0116,02,025,00000,Lahul & Spiti,006340, Kumauni,5,5,0,5,5,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006376, Magadhi/Magahi,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006394, Mandeali,134,100,34,134,100,34,0,0,0
C0116,02,025,00000,Lahul & Spiti,006420, Nagpuria,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006439, Pahari,623,320,303,623,320,303,0,0,0
C0116,02,025,00000,Lahul & Spiti,006454, Pangwali,69,13,56,69,13,56,0,0,0
C0116,02,025,00000,Lahul & Spiti,006489, Rajasthani,6,6,0,6,6,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006503, Sadan/Sadri,77,60,17,77,60,17,0,0,0
C0116,02,025,00000,Lahul & Spiti,006530, Sirmauri,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,006999,6 Others,140,117,23,140,117,23,0,0,0
C0116,02,025,00000,Lahul & Spiti,007000,7 KANNADA,16,15,1,16,15,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,007016, Kannada,15,14,1,15,14,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,007999,7 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,008000,8 KASHMIRI ,11,8,3,11,8,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,008005, Kashmiri,10,7,3,10,7,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,008010, Kishtwari,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,010000,10 MAITHILI ,5,4,1,5,4,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,010008, Maithili,5,4,1,5,4,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,011000,11 MALAYALAM,27,27,0,27,27,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,011016, Malayalam,27,27,0,27,27,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,012000,12 MANIPURI ,10,5,5,10,5,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,012003, Manipuri,10,5,5,10,5,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,013000,13 MARATHI ,52,52,0,52,52,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,013071, Marathi,52,52,0,52,52,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,014000,14 NEPALI ,891,519,372,891,519,372,0,0,0
C0116,02,025,00000,Lahul & Spiti,014011, Nepali,890,518,372,890,518,372,0,0,0
C0116,02,025,00000,Lahul & Spiti,014999,14 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,015000,15 ODIA ,22,19,3,22,19,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,015043, Odia,21,18,3,21,18,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,015999,15 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,016000,16 PUNJABI ,69,59,10,69,59,10,0,0,0
C0116,02,025,00000,Lahul & Spiti,016006, Bilaspuri Kahluri,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,016038, Punjabi,62,54,8,62,54,8,0,0,0
C0116,02,025,00000,Lahul & Spiti,016999,16 Others,6,4,2,6,4,2,0,0,0
C0116,02,025,00000,Lahul & Spiti,017000,17 SANSKRIT ,254,114,140,254,114,140,0,0,0
C0116,02,025,00000,Lahul & Spiti,017002, Sanskrit,254,114,140,254,114,140,0,0,0
C0116,02,025,00000,Lahul & Spiti,018000,18 SANTALI ,496,247,249,496,247,249,0,0,0
C0116,02,025,00000,Lahul & Spiti,018011, Mahili,469,230,239,469,230,239,0,0,0
C0116,02,025,00000,Lahul & Spiti,018040, Santali,27,17,10,27,17,10,0,0,0
C0116,02,025,00000,Lahul & Spiti,020000,20 TAMIL ,21,21,0,21,21,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,020027, Tamil,21,21,0,21,21,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,021000,21 TELUGU ,29,29,0,29,29,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,021046, Telugu,29,29,0,29,29,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,022000,22 URDU,20,20,0,20,20,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,022015, Urdu,20,20,0,20,20,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,023000,23 ADI ,5,2,3,5,2,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,023999,23 Others,5,2,3,5,2,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,030000,30 BHILI/BHILODI ,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,030035, Kokna/Kokni/Kukna,1,1,0,1,1,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,031000,31 BHOTIA ,943,526,417,943,526,417,0,0,0
C0116,02,025,00000,Lahul & Spiti,031001, Bhotia,930,517,413,930,517,413,0,0,0
C0116,02,025,00000,Lahul & Spiti,031999,31 Others,13,9,4,13,9,4,0,0,0
C0116,02,025,00000,Lahul & Spiti,040000,40 ENGLISH ,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,040001, English,2,2,0,2,2,0,0,0,0
C0116,02,025,00000,Lahul & Spiti,043000,43 GARO ,3,0,3,3,0,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,043999,43 Others,3,0,3,3,0,3,0,0,0
C0116,02,025,00000,Lahul & Spiti,046000,46 HALAM ,379,210,169,379,210,169,0,0,0
C0116,02,025,00000,Lahul & Spiti,046003, Halam,379,210,169,379,210,169,0,0,0
C0116,02,025,00000,Lahul & Spiti,048000,48 HO,157,80,77,157,80,77,0,0,0
C0116,02,025,00000,Lahul & Spiti,048007, Lohara,157,80,77,157,80,77,0,0,0
C0116,02,025,00000,Lahul & Spiti,057000,57 KHIEMNUNGAN,1,0,1,1,0,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,057001, Khiemnungan,1,0,1,1,0,1,0,0,0
C0116,02,025,00000,Lahul & Spiti,059000,59 KINNAURI ,12902,6348,6554,12902,6348,6554,0,0,0
C0116,02,025,00000,Lahul & Spiti,059003, Kinnauri,12902,6348,6554,12902,6348,6554,0,0,0
C0116,02,025,00000,Lahul & Spiti,072000,72 KURUKH/ORAON ,759,364,395,759,364,395,0,0,0
C0116,02,025,00000,Lahul & Spiti,072024, Kurukh/Oraon,759,364,395,759,364,395,0,0,0
C0116,02,025,00000,Lahul & Spiti,073000,73 LADAKHI ,7,0,7,7,0,7,0,0,0
C0116,02,025,00000,Lahul & Spiti,073003, Ladakhi,7,0,7,7,0,7,0,0,0
C0116,02,025,00000,Lahul & Spiti,074000,74 LAHAULI ,269,145,124,269,145,124,0,0,0
C0116,02,025,00000,Lahul & Spiti,074002, Lahauli,269,145,124,269,145,124,0,0,0
C0116,02,025,00000,Lahul & Spiti,091000,91 MUNDA,34,21,13,34,21,13,0,0,0
C0116,02,025,00000,Lahul & Spiti,091009, Munda,34,21,13,34,21,13,0,0,0
C0116,02,025,00000,Lahul & Spiti,092000,92 MUNDARI ,24,19,5,24,19,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,092005, Mundari,24,19,5,24,19,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,108000,108 SHERPA ,62,31,31,62,31,31,0,0,0
C0116,02,025,00000,Lahul & Spiti,108001, Sherpa,62,31,31,62,31,31,0,0,0
C0116,02,025,00000,Lahul & Spiti,111000,111 TAMANG ,22,9,13,22,9,13,0,0,0
C0116,02,025,00000,Lahul & Spiti,111001, Tamang,22,9,13,22,9,13,0,0,0
C0116,02,025,00000,Lahul & Spiti,112000,112 TANGKHUL ,6,2,4,6,2,4,0,0,0
C0116,02,025,00000,Lahul & Spiti,112008, Tangkhul,6,2,4,6,2,4,0,0,0
C0116,02,025,00000,Lahul & Spiti,115000,115 TIBETAN ,810,414,396,810,414,396,0,0,0
C0116,02,025,00000,Lahul & Spiti,115008, Tibetan,805,414,391,805,414,391,0,0,0
C0116,02,025,00000,Lahul & Spiti,115999,115 Others,5,0,5,5,0,5,0,0,0
C0116,02,025,00000,Lahul & Spiti,124000,124 OTHERS,2321,1168,1153,2321,1168,1153,0,0,0
C0116,02,025,00114,Udaipur,002000,2 BENGALI ,1,0,1,1,0,1,0,0,0
C0116,02,025,00114,Udaipur,002007, Bengali,1,0,1,1,0,1,0,0,0
C0116,02,025,00114,Udaipur,005000,5 GUJARATI,5800,2907,2893,5800,2907,2893,0,0,0
C0116,02,025,00114,Udaipur,005018, Gujarati,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,005052, Pattani,5799,2906,2893,5799,2906,2893,0,0,0
C0116,02,025,00114,Udaipur,006000,6 HINDI ,260,147,113,260,147,113,0,0,0
C0116,02,025,00114,Udaipur,006096, Bharmauri/Gaddi,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006102, Bhojpuri,4,4,0,4,4,0,0,0,0
C0116,02,025,00114,Udaipur,006123, Brajbhasha,7,5,2,7,5,2,0,0,0
C0116,02,025,00114,Udaipur,006133, Chambeali/Chamrali,5,4,1,5,4,1,0,0,0
C0116,02,025,00114,Udaipur,006149, Churahi,8,3,5,8,3,5,0,0,0
C0116,02,025,00114,Udaipur,006195, Garhwali,2,2,0,2,2,0,0,0,0
C0116,02,025,00114,Udaipur,006235, Haryanvi,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006240, Hindi,40,29,11,40,29,11,0,0,0
C0116,02,025,00114,Udaipur,006291, Kangri,36,23,13,36,23,13,0,0,0
C0116,02,025,00114,Udaipur,006336, Kulvi,32,7,25,32,7,25,0,0,0
C0116,02,025,00114,Udaipur,006376, Magadhi/Magahi,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006394, Mandeali,40,30,10,40,30,10,0,0,0
C0116,02,025,00114,Udaipur,006420, Nagpuria,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006439, Pahari,10,8,2,10,8,2,0,0,0
C0116,02,025,00114,Udaipur,006454, Pangwali,53,9,44,53,9,44,0,0,0
C0116,02,025,00114,Udaipur,006489, Rajasthani,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006503, Sadan/Sadri,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,006999,6 Others,17,17,0,17,17,0,0,0,0
C0116,02,025,00114,Udaipur,008000,8 KASHMIRI ,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,008010, Kishtwari,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,014000,14 NEPALI ,413,242,171,413,242,171,0,0,0
C0116,02,025,00114,Udaipur,014011, Nepali,413,242,171,413,242,171,0,0,0
C0116,02,025,00114,Udaipur,016000,16 PUNJABI ,3,2,1,3,2,1,0,0,0
C0116,02,025,00114,Udaipur,016038, Punjabi,3,2,1,3,2,1,0,0,0
C0116,02,025,00114,Udaipur,017000,17 SANSKRIT ,6,1,5,6,1,5,0,0,0
C0116,02,025,00114,Udaipur,017002, Sanskrit,6,1,5,6,1,5,0,0,0
C0116,02,025,00114,Udaipur,018000,18 SANTALI ,464,227,237,464,227,237,0,0,0
C0116,02,025,00114,Udaipur,018011, Mahili,464,227,237,464,227,237,0,0,0
C0116,02,025,00114,Udaipur,022000,22 URDU,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,022015, Urdu,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,023000,23 ADI ,3,0,3,3,0,3,0,0,0
C0116,02,025,00114,Udaipur,023999,23 Others,3,0,3,3,0,3,0,0,0
C0116,02,025,00114,Udaipur,031000,31 BHOTIA ,351,179,172,351,179,172,0,0,0
C0116,02,025,00114,Udaipur,031001, Bhotia,350,178,172,350,178,172,0,0,0
C0116,02,025,00114,Udaipur,031999,31 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,048000,48 HO,72,31,41,72,31,41,0,0,0
C0116,02,025,00114,Udaipur,048007, Lohara,72,31,41,72,31,41,0,0,0
C0116,02,025,00114,Udaipur,059000,59 KINNAURI ,20,14,6,20,14,6,0,0,0
C0116,02,025,00114,Udaipur,059003, Kinnauri,20,14,6,20,14,6,0,0,0
C0116,02,025,00114,Udaipur,072000,72 KURUKH/ORAON ,751,359,392,751,359,392,0,0,0
C0116,02,025,00114,Udaipur,072024, Kurukh/Oraon,751,359,392,751,359,392,0,0,0
C0116,02,025,00114,Udaipur,092000,92 MUNDARI ,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,092005, Mundari,1,1,0,1,1,0,0,0,0
C0116,02,025,00114,Udaipur,108000,108 SHERPA ,3,1,2,3,1,2,0,0,0
C0116,02,025,00114,Udaipur,108001, Sherpa,3,1,2,3,1,2,0,0,0
C0116,02,025,00114,Udaipur,115000,115 TIBETAN ,25,11,14,25,11,14,0,0,0
C0116,02,025,00114,Udaipur,115008, Tibetan,25,11,14,25,11,14,0,0,0
C0116,02,025,00114,Udaipur,124000,124 OTHERS,714,358,356,714,358,356,0,0,0
C0116,02,025,00115,Lahul,001000,1 ASSAMESE,8,5,3,8,5,3,0,0,0
C0116,02,025,00115,Lahul,001002, Assamese,8,5,3,8,5,3,0,0,0
C0116,02,025,00115,Lahul,002000,2 BENGALI ,77,75,2,77,75,2,0,0,0
C0116,02,025,00115,Lahul,002007, Bengali,77,75,2,77,75,2,0,0,0
C0116,02,025,00115,Lahul,004000,4 DOGRI ,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,004001, Dogri,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,005000,5 GUJARATI,2572,1271,1301,2572,1271,1301,0,0,0
C0116,02,025,00115,Lahul,005052, Pattani,2572,1271,1301,2572,1271,1301,0,0,0
C0116,02,025,00115,Lahul,006000,6 HINDI ,1175,775,400,1175,775,400,0,0,0
C0116,02,025,00115,Lahul,006102, Bhojpuri,9,8,1,9,8,1,0,0,0
C0116,02,025,00115,Lahul,006133, Chambeali/Chamrali,3,3,0,3,3,0,0,0,0
C0116,02,025,00115,Lahul,006173, Dhundhari,1,0,1,1,0,1,0,0,0
C0116,02,025,00115,Lahul,006195, Garhwali,12,10,2,12,10,2,0,0,0
C0116,02,025,00115,Lahul,006207, Gojri/Gujjari/Gujar,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,006235, Haryanvi,7,5,2,7,5,2,0,0,0
C0116,02,025,00115,Lahul,006240, Hindi,214,193,21,214,193,21,0,0,0
C0116,02,025,00115,Lahul,006291, Kangri,16,15,1,16,15,1,0,0,0
C0116,02,025,00115,Lahul,006320, Khortha/Khotta,127,126,1,127,126,1,0,0,0
C0116,02,025,00115,Lahul,006336, Kulvi,43,20,23,43,20,23,0,0,0
C0116,02,025,00115,Lahul,006340, Kumauni,3,3,0,3,3,0,0,0,0
C0116,02,025,00115,Lahul,006394, Mandeali,53,37,16,53,37,16,0,0,0
C0116,02,025,00115,Lahul,006420, Nagpuria,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,006439, Pahari,559,262,297,559,262,297,0,0,0
C0116,02,025,00115,Lahul,006454, Pangwali,16,4,12,16,4,12,0,0,0
C0116,02,025,00115,Lahul,006489, Rajasthani,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,006503, Sadan/Sadri,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,006530, Sirmauri,2,2,0,2,2,0,0,0,0
C0116,02,025,00115,Lahul,006999,6 Others,106,83,23,106,83,23,0,0,0
C0116,02,025,00115,Lahul,007000,7 KANNADA,3,3,0,3,3,0,0,0,0
C0116,02,025,00115,Lahul,007016, Kannada,3,3,0,3,3,0,0,0,0
C0116,02,025,00115,Lahul,008000,8 KASHMIRI ,9,6,3,9,6,3,0,0,0
C0116,02,025,00115,Lahul,008005, Kashmiri,9,6,3,9,6,3,0,0,0
C0116,02,025,00115,Lahul,010000,10 MAITHILI ,5,4,1,5,4,1,0,0,0
C0116,02,025,00115,Lahul,010008, Maithili,5,4,1,5,4,1,0,0,0
C0116,02,025,00115,Lahul,011000,11 MALAYALAM,16,16,0,16,16,0,0,0,0
C0116,02,025,00115,Lahul,011016, Malayalam,16,16,0,16,16,0,0,0,0
C0116,02,025,00115,Lahul,013000,13 MARATHI ,32,32,0,32,32,0,0,0,0
C0116,02,025,00115,Lahul,013071, Marathi,32,32,0,32,32,0,0,0,0
C0116,02,025,00115,Lahul,014000,14 NEPALI ,405,230,175,405,230,175,0,0,0
C0116,02,025,00115,Lahul,014011, Nepali,404,229,175,404,229,175,0,0,0
C0116,02,025,00115,Lahul,014999,14 Others,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,015000,15 ODIA ,5,4,1,5,4,1,0,0,0
C0116,02,025,00115,Lahul,015043, Odia,5,4,1,5,4,1,0,0,0
C0116,02,025,00115,Lahul,016000,16 PUNJABI ,26,19,7,26,19,7,0,0,0
C0116,02,025,00115,Lahul,016006, Bilaspuri Kahluri,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,016038, Punjabi,25,18,7,25,18,7,0,0,0
C0116,02,025,00115,Lahul,017000,17 SANSKRIT ,247,112,135,247,112,135,0,0,0
C0116,02,025,00115,Lahul,017002, Sanskrit,247,112,135,247,112,135,0,0,0
C0116,02,025,00115,Lahul,018000,18 SANTALI ,10,7,3,10,7,3,0,0,0
C0116,02,025,00115,Lahul,018011, Mahili,5,3,2,5,3,2,0,0,0
C0116,02,025,00115,Lahul,018040, Santali,5,4,1,5,4,1,0,0,0
C0116,02,025,00115,Lahul,020000,20 TAMIL ,7,7,0,7,7,0,0,0,0
C0116,02,025,00115,Lahul,020027, Tamil,7,7,0,7,7,0,0,0,0
C0116,02,025,00115,Lahul,021000,21 TELUGU ,4,4,0,4,4,0,0,0,0
C0116,02,025,00115,Lahul,021046, Telugu,4,4,0,4,4,0,0,0,0
C0116,02,025,00115,Lahul,022000,22 URDU,4,4,0,4,4,0,0,0,0
C0116,02,025,00115,Lahul,022015, Urdu,4,4,0,4,4,0,0,0,0
C0116,02,025,00115,Lahul,031000,31 BHOTIA ,492,278,214,492,278,214,0,0,0
C0116,02,025,00115,Lahul,031001, Bhotia,485,275,210,485,275,210,0,0,0
C0116,02,025,00115,Lahul,031999,31 Others,7,3,4,7,3,4,0,0,0
C0116,02,025,00115,Lahul,040000,40 ENGLISH ,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,040001, English,1,1,0,1,1,0,0,0,0
C0116,02,025,00115,Lahul,043000,43 GARO ,3,0,3,3,0,3,0,0,0
C0116,02,025,00115,Lahul,043999,43 Others,3,0,3,3,0,3,0,0,0
C0116,02,025,00115,Lahul,046000,46 HALAM ,379,210,169,379,210,169,0,0,0
C0116,02,025,00115,Lahul,046003, Halam,379,210,169,379,210,169,0,0,0
C0116,02,025,00115,Lahul,048000,48 HO,84,48,36,84,48,36,0,0,0
C0116,02,025,00115,Lahul,048007, Lohara,84,48,36,84,48,36,0,0,0
C0116,02,025,00115,Lahul,057000,57 KHIEMNUNGAN,1,0,1,1,0,1,0,0,0
C0116,02,025,00115,Lahul,057001, Khiemnungan,1,0,1,1,0,1,0,0,0
C0116,02,025,00115,Lahul,059000,59 KINNAURI ,1942,935,1007,1942,935,1007,0,0,0
C0116,02,025,00115,Lahul,059003, Kinnauri,1942,935,1007,1942,935,1007,0,0,0
C0116,02,025,00115,Lahul,072000,72 KURUKH/ORAON ,2,1,1,2,1,1,0,0,0
C0116,02,025,00115,Lahul,072024, Kurukh/Oraon,2,1,1,2,1,1,0,0,0
C0116,02,025,00115,Lahul,073000,73 LADAKHI ,7,0,7,7,0,7,0,0,0
C0116,02,025,00115,Lahul,073003, Ladakhi,7,0,7,7,0,7,0,0,0
