Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,31,000,00000,LAKSHADWEEP,020027, Tamil,364,330,34,145,125,20,219,205,14
C0116,31,000,00000,LAKSHADWEEP,021000,21 TELUGU ,42,35,7,4,3,1,38,32,6
C0116,31,000,00000,LAKSHADWEEP,021046, Telugu,42,35,7,4,3,1,38,32,6
C0116,31,000,00000,LAKSHADWEEP,022000,22 URDU,32,24,8,0,0,0,32,24,8
C0116,31,000,00000,LAKSHADWEEP,022015, Urdu,31,23,8,0,0,0,31,23,8
C0116,31,000,00000,LAKSHADWEEP,022999,22 Others,1,1,0,0,0,0,1,1,0
C0116,31,000,00000,LAKSHADWEEP,023000,23 ADI ,2,1,1,0,0,0,2,1,1
C0116,31,000,00000,LAKSHADWEEP,023040, Talgalo,2,1,1,0,0,0,2,1,1
C0116,31,000,00000,LAKSHADWEEP,024000,24 AFGHANI/KABULI/PASHTO ,3,3,0,0,0,0,3,3,0
C0116,31,000,00000,LAKSHADWEEP,024001, Afghani/Kabuli/Pashto,3,3,0,0,0,0,3,3,0
C0116,31,000,00000,LAKSHADWEEP,040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,31,000,00000,LAKSHADWEEP,040001, English,1,1,0,0,0,0,1,1,0
C0116,31,000,00000,LAKSHADWEEP,106000,106 SAVARA,3,2,1,3,2,1,0,0,0
C0116,31,000,00000,LAKSHADWEEP,106004, Savara,3,2,1,3,2,1,0,0,0
C0116,31,000,00000,LAKSHADWEEP,117000,117 TULU ,2,2,0,0,0,0,2,2,0
C0116,31,000,00000,LAKSHADWEEP,117009, Tulu,2,2,0,0,0,0,2,2,0
C0116,31,000,00000,LAKSHADWEEP,124000,124 OTHERS,9311,4649,4662,51,20,31,9260,4629,4631
C0116,31,587,00000,Lakshadweep,001000,1 ASSAMESE,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,001002, Assamese,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,002000,2 BENGALI ,140,133,7,9,9,0,131,124,7
C0116,31,587,00000,Lakshadweep,002007, Bengali,140,133,7,9,9,0,131,124,7
C0116,31,587,00000,Lakshadweep,003000,3 BODO ,5,2,3,0,0,0,5,2,3
C0116,31,587,00000,Lakshadweep,003001, Bodo/Boro,5,2,3,0,0,0,5,2,3
C0116,31,587,00000,Lakshadweep,005000,5 GUJARATI,24,23,1,3,3,0,21,20,1
C0116,31,587,00000,Lakshadweep,005018, Gujarati,23,22,1,2,2,0,21,20,1
C0116,31,587,00000,Lakshadweep,005057, Saurashtra/Saurashtri,1,1,0,1,1,0,0,0,0
C0116,31,587,00000,Lakshadweep,006000,6 HINDI ,160,134,26,17,16,1,143,118,25
C0116,31,587,00000,Lakshadweep,006102, Bhojpuri,10,6,4,0,0,0,10,6,4
C0116,31,587,00000,Lakshadweep,006173, Dhundhari,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,006195, Garhwali,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,006235, Haryanvi,7,6,1,0,0,0,7,6,1
C0116,31,587,00000,Lakshadweep,006240, Hindi,133,112,21,17,16,1,116,96,20
C0116,31,587,00000,Lakshadweep,006489, Rajasthani,4,4,0,0,0,0,4,4,0
C0116,31,587,00000,Lakshadweep,006541, Sugali,3,3,0,0,0,0,3,3,0
C0116,31,587,00000,Lakshadweep,006999,6 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,007000,7 KANNADA,37,22,15,21,10,11,16,12,4
C0116,31,587,00000,Lakshadweep,007016, Kannada,37,22,15,21,10,11,16,12,4
C0116,31,587,00000,Lakshadweep,009000,9 KONKANI,1,0,1,0,0,0,1,0,1
C0116,31,587,00000,Lakshadweep,009011, Konkani,1,0,1,0,0,0,1,0,1
C0116,31,587,00000,Lakshadweep,011000,11 MALAYALAM,54264,27697,26567,13870,7044,6826,40394,20653,19741
C0116,31,587,00000,Lakshadweep,011016, Malayalam,54264,27697,26567,13870,7044,6826,40394,20653,19741
C0116,31,587,00000,Lakshadweep,013000,13 MARATHI ,26,19,7,5,3,2,21,16,5
C0116,31,587,00000,Lakshadweep,013071, Marathi,26,19,7,5,3,2,21,16,5
C0116,31,587,00000,Lakshadweep,014000,14 NEPALI ,4,1,3,0,0,0,4,1,3
C0116,31,587,00000,Lakshadweep,014011, Nepali,4,1,3,0,0,0,4,1,3
C0116,31,587,00000,Lakshadweep,015000,15 ODIA ,40,34,6,13,8,5,27,26,1
C0116,31,587,00000,Lakshadweep,015043, Odia,39,33,6,13,8,5,26,25,1
C0116,31,587,00000,Lakshadweep,015999,15 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,016000,16 PUNJABI ,4,3,1,0,0,0,4,3,1
C0116,31,587,00000,Lakshadweep,016038, Punjabi,4,3,1,0,0,0,4,3,1
C0116,31,587,00000,Lakshadweep,019000,19 SINDHI,7,7,0,0,0,0,7,7,0
C0116,31,587,00000,Lakshadweep,019008, Kachchhi,7,7,0,0,0,0,7,7,0
C0116,31,587,00000,Lakshadweep,020000,20 TAMIL ,364,330,34,145,125,20,219,205,14
C0116,31,587,00000,Lakshadweep,020027, Tamil,364,330,34,145,125,20,219,205,14
C0116,31,587,00000,Lakshadweep,021000,21 TELUGU ,42,35,7,4,3,1,38,32,6
C0116,31,587,00000,Lakshadweep,021046, Telugu,42,35,7,4,3,1,38,32,6
C0116,31,587,00000,Lakshadweep,022000,22 URDU,32,24,8,0,0,0,32,24,8
C0116,31,587,00000,Lakshadweep,022015, Urdu,31,23,8,0,0,0,31,23,8
C0116,31,587,00000,Lakshadweep,022999,22 Others,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,023000,23 ADI ,2,1,1,0,0,0,2,1,1
C0116,31,587,00000,Lakshadweep,023040, Talgalo,2,1,1,0,0,0,2,1,1
C0116,31,587,00000,Lakshadweep,024000,24 AFGHANI/KABULI/PASHTO ,3,3,0,0,0,0,3,3,0
C0116,31,587,00000,Lakshadweep,024001, Afghani/Kabuli/Pashto,3,3,0,0,0,0,3,3,0
C0116,31,587,00000,Lakshadweep,040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,040001, English,1,1,0,0,0,0,1,1,0
C0116,31,587,00000,Lakshadweep,106000,106 SAVARA,3,2,1,3,2,1,0,0,0
C0116,31,587,00000,Lakshadweep,106004, Savara,3,2,1,3,2,1,0,0,0
C0116,31,587,00000,Lakshadweep,117000,117 TULU ,2,2,0,0,0,0,2,2,0
